"ID","Handle","Command","Display Name","Status","Updated At","Definition: Handle","Definition: Name","Top Row","Row #","Field","Value"
"57418809507","elite-protection","MERGE","ELITE PROTECTION","Active","2024-04-29 12:15:43 -0700","features","Features","true","31","title","ELITE PROTECTION"
"57418809507","elite-protection","MERGE","ELITE PROTECTION","Active","2024-04-29 12:15:43 -0700","features","Features","","32","description","Specifically designed to anatomically wrap, flex and protect the knee by absorbing collisions, body-to-body contact and other impact"
"57418842275","ultimate-confidence-in-motion-1","MERGE","ULTIMATE CONFIDENCE IN MOTION","Active","2024-04-29 12:16:02 -0700","features","Features","true","33","title","ULTIMATE CONFIDENCE IN MOTION"
"57418842275","ultimate-confidence-in-motion-1","MERGE","ULTIMATE CONFIDENCE IN MOTION","Active","2024-04-29 12:16:02 -0700","features","Features","","34","description","Best in class 9mm HEX® Technology contours perfectly to the knee to protect without restricting movement"
"57419038883","proven-and-tested","MERGE","PROVEN AND TESTED","Active","2024-04-29 12:26:50 -0700","features","Features","true","35","title","PROVEN AND TESTED"
"57419038883","proven-and-tested","MERGE","PROVEN AND TESTED","Active","2024-04-29 12:26:50 -0700","features","Features","","36","description","Athletes participating in an independent study at a major research university had 3x fewer injuries when wearing the 195. Perfect for sports such as Basketball, Volleyball, Football & more"
"57419071651","built-to-last","MERGE","BUILT TO LAST","Active","2024-04-29 12:27:08 -0700","features","Features","true","37","title","BUILT TO LAST"
"57419071651","built-to-last","MERGE","BUILT TO LAST","Active","2024-04-29 12:27:08 -0700","features","Features","","38","description","Constructed of single-layer polyester fabric for full support and minimal weight"
"57419104419","supportive","MERGE","SUPPORTIVE","Active","2024-04-29 12:27:22 -0700","features","Features","true","39","title","SUPPORTIVE"
"57419104419","supportive","MERGE","SUPPORTIVE","Active","2024-04-29 12:27:22 -0700","features","Features","","40","description","Design simulates athletic tape with figure-6 strapping pattern"
"57419137187","custom-like-fit","MERGE","CUSTOM-LIKE FIT","Active","2024-04-29 12:27:34 -0700","features","Features","true","41","title","CUSTOM-LIKE FIT"
"57419137187","custom-like-fit","MERGE","CUSTOM-LIKE FIT","Active","2024-04-29 12:27:34 -0700","features","Features","","42","description","Compression-comfort top strap for custom fit"
"57419202723","easily-adjustable","MERGE","EASILY ADJUSTABLE","Active","2024-04-29 12:27:46 -0700","features","Features","true","43","title","EASILY ADJUSTABLE"
"57419202723","easily-adjustable","MERGE","EASILY ADJUSTABLE","Active","2024-04-29 12:27:46 -0700","features","Features","","44","description","Fully adjustable without unlacing or removing shoe"
"57419235491","breathable","MERGE","BREATHABLE","Active","2024-04-29 12:28:00 -0700","features","Features","true","45","title","BREATHABLE"
"57419235491","breathable","MERGE","BREATHABLE","Active","2024-04-29 12:28:00 -0700","features","Features","","46","description","Ventilated tongue breathes with you"
"57419268259","protective-secure","MERGE","PROTECTIVE & SECURE","Active","2024-04-29 12:28:18 -0700","features","Features","true","47","title","PROTECTIVE & SECURE"
"57419268259","protective-secure","MERGE","PROTECTIVE & SECURE","Active","2024-04-29 12:28:18 -0700","features","Features","","48","description","Padded lining and reinforced closures for a comfortable fit"
"57419301027","fits-left-right-ankle","MERGE","FITS LEFT & RIGHT ANKLE","Active","2024-04-29 12:28:39 -0700","features","Features","true","49","title","FITS LEFT & RIGHT ANKLE"
"57419301027","fits-left-right-ankle","MERGE","FITS LEFT & RIGHT ANKLE","Active","2024-04-29 12:28:39 -0700","features","Features","","50","description",""
"57432178851","durable-and-made-to-last","MERGE","DURABLE AND MADE TO LAST","Active","2024-04-29 16:00:06 -0700","features","Features","true","51","title","DURABLE AND MADE TO LAST"
"57432178851","durable-and-made-to-last","MERGE","DURABLE AND MADE TO LAST","Active","2024-04-29 16:00:06 -0700","features","Features","","52","description","Includes spring steel medical stays for solid support throughout the brace to provide unmatched support and durability. Also features reinforced eyelets to a secure fit."
"57432244387","breathable-and-lightweight","MERGE","BREATHABLE AND LIGHTWEIGHT","Active","2024-04-29 16:00:23 -0700","features","Features","true","53","title","BREATHABLE AND LIGHTWEIGHT"
"57432244387","breathable-and-lightweight","MERGE","BREATHABLE AND LIGHTWEIGHT","Active","2024-04-29 16:00:23 -0700","features","Features","","54","description","Built of highly breathable two-layer polyester/vinyl mesh and lining. Ventilated tongue breathes with you to keep your feet dry all day long."
"57432277155","boost-performance","MERGE","BOOST PERFORMANCE","Active","2025-06-25 11:00:59 -0700","features","Features","true","55","title","BOOST PERFORMANCE"
"57432277155","boost-performance","MERGE","BOOST PERFORMANCE","Active","2025-06-25 11:00:59 -0700","features","Features","","56","description","Helps reduce fatigue, swelling and injuries pre and post game.&nbsp; Ideal for Basketball, Football, Running, CrossFit, Fitness, Training, Soccer, Tennis, or any other high-intensity athletic sport."
"57432309923","unisex-1","MERGE","UNISEX","Active","2024-04-29 16:00:59 -0700","features","Features","true","57","title","UNISEX"
"57432309923","unisex-1","MERGE","UNISEX","Active","2024-04-29 16:00:59 -0700","features","Features","","58","description","Designed to fit both Men and Women who need best-in-class ankle support and injury prevention."
"57432440995","premium-construction","MERGE","PREMIUM CONSTRUCTION","Active","2024-04-29 16:07:46 -0700","features","Features","true","59","title","PREMIUM CONSTRUCTION"
"57432440995","premium-construction","MERGE","PREMIUM CONSTRUCTION","Active","2024-04-29 16:07:46 -0700","features","Features","","60","description","Exclusive 5-needle stitch for a flatter, cleaner and stronger seam."
"57432473763","comfortable","MERGE","COMFORTABLE","Active","2024-04-29 16:08:05 -0700","features","Features","true","61","title","COMFORTABLE"
"57432473763","comfortable","MERGE","COMFORTABLE","Active","2024-04-29 16:08:05 -0700","features","Features","","62","description","Seamless back-of-knee and anatomical design for added comfort."
"57432506531","protect-and-prevent","MERGE","PROTECT AND PREVENT","Active","2024-04-29 16:08:20 -0700","features","Features","true","63","title","PROTECT AND PREVENT"
