ID,Handle,Command,Display Name,Status,Updated At,Definition: Handle,Definition: Name,Top Row,Row #,Field,Value
243602751853,womens-mountain-bike-gloves-collection-text-only,MERGE,Women's Mountain Bike Gloves Collection (Text Only),Active,2025-08-21 11:52:36 -0600,collection_sub_category,Collection Sub Category,,130,url,https://www.pearlizumi.com/collections/womens-mountain-bike-gloves
242187501933,womens-shoes-collection-text-only,MERGE,Women's Shoes Collection (Text Only),Active,2025-08-15 11:38:54 -0600,collection_sub_category,Collection Sub Category,true,131,entry_title,Women's Shoes Collection (Text Only)
242187501933,womens-shoes-collection-text-only,MERGE,Women's Shoes Collection (Text Only),Active,2025-08-15 11:38:54 -0600,collection_sub_category,Collection Sub Category,,132,title,Women's Shoes
242187501933,womens-shoes-collection-text-only,MERGE,Women's Shoes Collection (Text Only),Active,2025-08-15 11:38:54 -0600,collection_sub_category,Collection Sub Category,,133,image,
242187501933,womens-shoes-collection-text-only,MERGE,Women's Shoes Collection (Text Only),Active,2025-08-15 11:38:54 -0600,collection_sub_category,Collection Sub Category,,134,url,https://www.pearlizumi.com/collections/womens-cycling-shoes
242195628397,mens-jerseys-collection-text-only,MERGE,Men's Road / Gravel Sun Protection Jerseys Collection (Text Only),Active,2025-08-19 09:13:01 -0600,collection_sub_category,Collection Sub Category,true,135,entry_title,Men's Road / Gravel Sun Protection Jerseys Collection (Text Only)
242195628397,mens-jerseys-collection-text-only,MERGE,Men's Road / Gravel Sun Protection Jerseys Collection (Text Only),Active,2025-08-19 09:13:01 -0600,collection_sub_category,Collection Sub Category,,136,title,Men's Sun Protection Jerseys
242195628397,mens-jerseys-collection-text-only,MERGE,Men's Road / Gravel Sun Protection Jerseys Collection (Text Only),Active,2025-08-19 09:13:01 -0600,collection_sub_category,Collection Sub Category,,137,image,
242195628397,mens-jerseys-collection-text-only,MERGE,Men's Road / Gravel Sun Protection Jerseys Collection (Text Only),Active,2025-08-19 09:13:01 -0600,collection_sub_category,Collection Sub Category,,138,url,https://www.pearlizumi.com/collections/mens-road-gravel-sun-protection-jerseys
238365802861,mens-mtb-shell-shorts-collection-text-only-1,MERGE,Men's MTB Shell Shorts Collection (Text Only),Active,2025-08-05 17:21:32 -0600,collection_sub_category,Collection Sub Category,true,139,entry_title,Men's MTB Shell Shorts Collection (Text Only)
238365802861,mens-mtb-shell-shorts-collection-text-only-1,MERGE,Men's MTB Shell Shorts Collection (Text Only),Active,2025-08-05 17:21:32 -0600,collection_sub_category,Collection Sub Category,,140,title,Men's Shell Shorts
238365802861,mens-mtb-shell-shorts-collection-text-only-1,MERGE,Men's MTB Shell Shorts Collection (Text Only),Active,2025-08-05 17:21:32 -0600,collection_sub_category,Collection Sub Category,,141,image,
238365802861,mens-mtb-shell-shorts-collection-text-only-1,MERGE,Men's MTB Shell Shorts Collection (Text Only),Active,2025-08-05 17:21:32 -0600,collection_sub_category,Collection Sub Category,,142,url,https://www.pearlizumi.com/collections/mens-shell-shorts
238462501229,mens-mtb-jackets-text-only,MERGE,Men's MTB Jackets (Text Only),Active,2025-08-06 09:00:58 -0600,collection_sub_category,Collection Sub Category,true,143,entry_title,Men's MTB Jackets (Text Only)
238462501229,mens-mtb-jackets-text-only,MERGE,Men's MTB Jackets (Text Only),Active,2025-08-06 09:00:58 -0600,collection_sub_category,Collection Sub Category,,144,title,Men's Mountain Bike Jackets
238462501229,mens-mtb-jackets-text-only,MERGE,Men's MTB Jackets (Text Only),Active,2025-08-06 09:00:58 -0600,collection_sub_category,Collection Sub Category,,145,image,
