ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Product: ID,Product: Handle,Product: Position,Product: Command,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: custom.seo_description [rich_text_field],Metafield: custom.collection_sub_category [list.metaobject_reference],Metafield: custom.mobile_collection_image [file_reference],Metafield: custom.enable_sub_category_images [boolean],Metafield: custom.featured_product_label [single_line_text_field],Metafield: custom.featured_product_link [url],Metafield: custom.enable_collection_description [boolean],Metafield: ss_explosion [single_line_text_field],Metafield: gendered_collection [string]
294418317483,ride-365-hot-weather,MERGE,Ride 365® - Hot Weather,,Best Selling,,2025-11-05 05:08:38 -0700,true,2023-04-28 15:12:28 -0600,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/Warm_Weather_HP_Slider.jpg?v=1682716348,3840,1600,,15,,7557660377259,womens-sugar-sleeveless-jersey-11222304,,MERGE,,,,,,,,,,,
294418317483,ride-365-hot-weather,MERGE,Ride 365® - Hot Weather,,Best Selling,,2025-11-05 05:08:38 -0700,true,2023-04-28 15:12:28 -0600,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/Warm_Weather_HP_Slider.jpg?v=1682716348,3840,1600,,16,,7557658804395,womens-attack-air-bib-shorts-11212301,,MERGE,,,,,,,,,,,
294418317483,ride-365-hot-weather,MERGE,Ride 365® - Hot Weather,,Best Selling,,2025-11-05 05:08:38 -0700,true,2023-04-28 15:12:28 -0600,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/Warm_Weather_HP_Slider.jpg?v=1682716348,3840,1600,,17,,7557658837163,womens-attack-air-jersey-11222301,,MERGE,,,,,,,,,,,
294418317483,ride-365-hot-weather,MERGE,Ride 365® - Hot Weather,,Best Selling,,2025-11-05 05:08:38 -0700,true,2023-04-28 15:12:28 -0600,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/Warm_Weather_HP_Slider.jpg?v=1682716348,3840,1600,,18,,7382470426795,pro-air-shoes-15182301,,MERGE,,,,,,,,,,,
294418317483,ride-365-hot-weather,MERGE,Ride 365® - Hot Weather,,Best Selling,,2025-11-05 05:08:38 -0700,true,2023-04-28 15:12:28 -0600,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/Warm_Weather_HP_Slider.jpg?v=1682716348,3840,1600,,19,,7557657493675,mens-pro-air-jersey-11122303,,MERGE,,,,,,,,,,,
294418317483,ride-365-hot-weather,MERGE,Ride 365® - Hot Weather,,Best Selling,,2025-11-05 05:08:38 -0700,true,2023-04-28 15:12:28 -0600,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/Warm_Weather_HP_Slider.jpg?v=1682716348,3840,1600,,20,,7557659623595,womens-pro-air-gloves-14242305,,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,21,true,6950238388395,mens-canyon-ecoloft-jacket-19132102,1,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,22,,7382468427947,amfib-lite-shoe-covers-14382201,2,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,23,,7382468296875,amfib-lite-balaclava-14362206,3,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,24,,7382468460715,amfib-lite-skull-cap-14362205,4,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,25,,6950222823595,amfib-lobster-gel-gloves-14342006,5,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,26,,7382470918315,mens-summit-amfib-alpha-pants-19132208,6,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,27,,6950412386475,mens-merino-thermal-long-sleeve-baselayer-11121925,7,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,28,,6950682820779,womens-merino-thermal-long-sleeve-baselayer-11221930,8,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,29,,6950532448427,mens-merino-long-sleeve-baselayer-11121924,9,MERGE,,,,,,,,,,,
288228212907,deep-winter-mtb-gear,MERGE,Deep Winter MTB Gear,,Manual,,2025-11-05 05:08:38 -0700,true,2022-08-15 16:01:12 -0600,global,,,,,30,,6950679871659,womens-merino-long-sleeve-baselayer-11221929,10,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,"<p><meta charset=""utf-8"">Prepare for any weather with PEARL iZUMi's cycling warmers and protective gear. From arm warmers to leg covers, our collection ensures comfort and performance no matter the season. Ride protected today.</p>",Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,31,true,6950560235691,sun-arm-sleeves-14371833,,MERGE,Men's Cycling Warmers & Protection Gear | PEARL iZUMi,"Shop men's cycling warmers & protection gear at PEARL iZUMi. Find arm warmers, leg warmers, knee warmers & more for maximum comfort on your ride.","{""type"":""root"",""children"":[{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Men’s Cycling Warmers & Protection""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Modular comfort for real-world miles. Our ""},{""type"":""text"",""value"":""men’s cycling warmers"",""bold"":true},{""type"":""text"",""value"":"" and ""},{""type"":""text"",""value"":""protection"",""bold"":true},{""type"":""text"",""value"":"" add coverage when temps swing, sun bites, or roads get rough—UPF sun sleeves for peak heat, thermal arm/knee/leg warmers for cold starts, and pedal-friendly guards for confident control. No extra. All essential.""}]},{""type"":""heading"",""level"":4,""children"":[{""type"":""text"",""value"":""Sun & Thermal — Layer What You Need""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Sun sleeves (UPF):"",""bold"":true},{""type"":""text"",""value"":"" cooling coverage that beats reapplying sunscreen—see ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/cycling-sun-sleeves-warmers"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""Cycling Sun Sleeves & Warmers""}]},{""type"":""text"",""value"":"" and full ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/sun-protection"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""Sun Protection""}]},{""type"":""text"",""value"":"".\n\n""},{""type"":""text"",""value"":""Arm / knee / leg warmers:"",""bold"":true},{""type"":""text"",""value"":"" soft thermal fleece for shoulder season; stash in a pocket when it warms—browse ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/cycling-warmers"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""Cycling Warmers""}]},{""type"":""text"",""value"":"".""}]},{""type"":""heading"",""level"":4,""children"":[{""type"":""text"",""value"":""Road & Gravel Protection""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Add low-bulk ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/cycling-protection"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""knee & elbow guards""}]},{""type"":""text"",""value"":"" for rough chipseal and mixed surface days. They breathe on climbs and stay put in the drops.""}]},{""type"":""heading"",""level"":4,""children"":[{""type"":""text"",""value"":""Temperature & Conditions Guide""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""75°F+ (24°C+):"",""bold"":true},{""type"":""text"",""value"":"" UPF sun sleeves for burn-free miles; fingerless gloves.\n\n""},{""type"":""text"",""value"":""55–75°F (13–24°C):"",""bold"":true},{""type"":""text"",""value"":"" arm/knee warmers + a ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/mens-road-gravel-cycling-jackets-vests"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""wind vest""}]},{""type"":""text"",""value"":"" for dawn starts and long descents.\n\n""},{""type"":""text"",""value"":""40–55°F (4–13°C):"",""bold"":true},{""type"":""text"",""value"":"" thermal arm + leg warmers; add a breathable wind jacket.\n\n""},{""type"":""text"",""value"":""Rain & spray:"",""bold"":true},{""type"":""text"",""value"":"" pair warmers with ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/mens-wet-weather"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""Men’s Wet Weather""}]},{""type"":""text"",""value"":"" shells and seal with ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/mens-cycling-shoe-covers"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""shoe covers""}]},{""type"":""text"",""value"":"".""}]},{""type"":""heading"",""level"":4,""children"":[{""type"":""text"",""value"":""Fit & Sizing — Dial It In""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Warmers should run ""},{""type"":""text"",""value"":""snug"",""italic"":true},{""type"":""text"",""value"":"" with silicone grippers lying flat—no gaps, no pinch. Guards sit secure without cutting circulation and clear your kit in the ride position. If you’re between sizes, check our ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/pages/size-and-fit-guide"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""Size & Fit Guide""}]},{""type"":""text"",""value"":"".""}]},{""type"":""heading"",""level"":4,""children"":[{""type"":""text"",""value"":""FAQ""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Sun sleeves or sunscreen?"",""bold"":true},{""type"":""text"",""value"":""\nFor long days, sleeves deliver consistent UPF coverage and cooling without reapplication—especially at altitude or in desert heat.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Arm vs. knee vs. leg warmers—how do I choose?"",""bold"":true},{""type"":""text"",""value"":""\n""},{""type"":""text"",""value"":""Arm"",""italic"":true},{""type"":""text"",""value"":"" for cool starts, ""},{""type"":""text"",""value"":""knee"",""italic"":true},{""type"":""text"",""value"":"" for minimal bulk with joint warmth, ""},{""type"":""text"",""value"":""leg"",""italic"":true},{""type"":""text"",""value"":"" for full-length coverage as temps drop.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Do guards work for road and gravel?"",""bold"":true},{""type"":""text"",""value"":""\nYes—light, slip-on guards add confidence on chunky gravel or rough pavement without the bulk of DH pads.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Care tips?"",""bold"":true},{""type"":""text"",""value"":""\nWash cold, skip fabric softener, and air-dry. Reapply DWR to water-resistant warmers as needed; inspect guard straps and foam periodically.""}]},{""type"":""heading"",""level"":4,""children"":[{""type"":""text"",""value"":""Finish the System""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Round out your kit with ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/road-cycling-gloves"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""road gloves""}]},{""type"":""text"",""value"":"", packable ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/mens-road-gravel-cycling-jackets-vests"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""jackets & vests""}]},{""type"":""text"",""value"":"", and ""},{""type"":""link"",""url"":""https://www.pearlizumi.com/collections/mens-wet-weather"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""rain protection""}]},{""type"":""text"",""value"":""—purpose-built pieces that work so well, they disappear.""}]}]}",,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,32,,6950255919275,elite-thermal-arm-warmers-14372002,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,33,,6950258442411,elite-thermal-leg-warmers-14372004,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,34,,6950256738475,elite-thermal-knee-warmers-14372003,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,35,,6950558924971,sun-leg-sleeves-14371835,,MERGE,,,,,,,,,,,
280596381867,mens-cycling-warmers-protection,MERGE,Men's Cycling Warmers & Protection,,Best Selling,,2025-11-05 05:08:38 -0700,true,2021-11-16 15:48:16 -0700,global,https://cdn.shopify.com/s/files/1/0518/9405/9179/collections/BG_page_BG_Pattern-01_d327cd27-aaec-4c24-b527-84cec8d4df0c.png?v=1691765466,2881,901,Mountain Biker Jumping With Pads On,36,,6950557286571,sun-knee-sleeves-14371834,,MERGE,,,,,,,,,,,
